 ID ; Konzert_Kategorie ;Konzert_Prod; Konzert_VerkaufteTickets ; Konzert_VenueOrt ;Konzert_Artist;Konzert_Datum;Venue_Flaeche;Venue_StromErneuerbar;Venue_StromKonventiell;Venue_Heizoel;Venue_Erdgas;Venue_Biogas;Venue_Holzenergie;Venue_Solarthermie;Venue_Fernwaerme;Venue_Fernkaelte;Venue_KuehlungKaeltemittel;Venue_NennleistungKuehlungKaeltemittel;Venue_DieselGeneratoren;Konzert_AnzahlBesucher;Mob_Besucher_DurchschnittOEV_km;Mob_Besucher_AnteilOEV;Mob_Besucher_TotalOEV_km;Mob_Besucher_DurchschnittPKW_km;Mob_Besucher_AnteilPKW;Mob_Besucher_TotalPKW;Mob_MALocalCrew_Anzahl;Mob_MALocalCrew_DurchschnittOEV_km;Mob_MALocalCrew_AnteilOEV;Mob_MALocalCrew_TotalOEV_km;Mob_MARigger_Anzahl;Mob_MARigger_DurchschnittOEV_km;Mob_MARigger_AnteilOEV;Mob_MARigger_TotalOEV_km;Mob_MAGastro_Anzahl;Mob_MAGastro_DurchschnittOEV_km;Mob_MAGastro_AnteilOEV;Mob_MAGastro_TotalOEV_km;Mob_MASecurity_Anzahl;Mob_MASecurity_DurchschnittOEV_km;Mob_MASecurity_AnteilOEV;Mob_MASecurity_TotalOEV_km;Mob_MA_TotalOEV_km;Mob_MALocalCrew_DurchschnittPKW_km;Mob_MALocalCrew_AnteilPKW;Mob_MALocalCrew_TotalPKW_km;Mob_MARigger_DurchschnittPKW_km;Mob_MARigger_AnteilPKW;Mob_MARigger_TotalPKW_km;Mob_MAGastro_DurchschnittPKW_km;Mob_MAGastro_AnteilPKW;Mob_MAGastro_TotalPKW_km;Mob_MASecurity_DurchschnittPKW_km;Mob_MASecurity_AnteilPKW;Mob_MASecurity_TotalPKW_km;Mob_MA_TotalPKW_km;Mob_Artist_Anzahl;Mob_Artist_Bus_km;Mob_Artist_AnzahlBus;Mob_Artist_AnteilOEV;Mob_Artist_TotalBus;Mob_Artist_TotalKurzstreckenFluege;Mob_Artist_TotalMittelstreckenFluege;Mob_Artist_TotalLangstreckenFluege;Mob_Artist_TotalHotel2_3Stern;Mob_Artist_TotalHotel4Stern;Mob_Artist_TotalHotel5Stern;Trans_Artist_VanLieferwagenMenge;Trans_Artist_VanLieferwagenDistanz;Trans_MALocal_VanLieferwagenMenge;Trans_MALocal_VanLieferwagenDistanz;Trans_Artist_LKW_16_32t_Menge;Trans_Artist_LKW_16_32t_Distanz;Trans_MALocal_LKW_16_32t_Menge;Trans_MALocal_LKW_16_32t_Distanz;Trans_Artist_LKW_40t_Menge;Trans_Artist_LKW_40t_DistanzKm;Trans_Artist_LKW_40t_DistanzTotal;Trans_MALocal_LKW_40t_Menge;Trans_MALocal_LKW_40t_DistanzKM;Trans_MALocal_LKW_40t_DistanzTotal;Trans_NA_BahnMenge;Trans_NA_BahnDistanz;Trans_NA_FrachtschiffMenge;Trans_NA_FrachtschiffDistanz;Trans_NA_LuftfrachtMenge;Trans_NA_LuftfrachtDistanz;Verp_Besucher_MineralwasserSoftdrinks;Verp_MALocal_MineralwasserSoftdrinks;Verp_Artist_MineralwasserSoftdrinks;Verp_Besucher_KaffeeTassen;Verp_MALocal_KaffeeTassen;Verp_Artist_KaffeeTassen;Verp_Besucher_TeeTassen;Verp_MALocal_TeeTassen;Verp_Artist_TeeTassen;Verp_Besucher_Bier;Verp_MALocal_Bier;Verp_Artist_Bier;Verp_Besucher_Wein;Verp_MALocal_Wein;Verp_Artist_Wein;Verp_Besucher_Spirituosen;Verp_MALocal_Spirituosen;Verp_Artist_Spirituosen;Verp_Besucher_MahlzeitenNichtVeg;Verp_MALocal_MahlzeitenNichtVeg;Verp_Artist_MahlzeitenNichtVeg;Verp_Besucher_MahlzeitenVeg;Verp_MALocal_MahlzeitenVeg;Verp_Artist_MahlzeitenVeg;Verp_Besucher_Snacks;Verp_MALocal_Snacks;Verp_Artist_Snacks;Mat_Venue_Merchandising;Mat_Venue_Leitungswasser;Mat_Venue_Kunststoffe;Mat_Venue_RecyclierbareMaterialien;Mat_Venue_PflanzlicheMaterialien;Mat_Venue_Mehrweg;Mat_PromotionAIO_DrucksachenFrischfaserpapier;Mat_PromotionAIO_DrucksachenRecyclingpapier;Mat_MALocal_CrewShirtsWaschen;Mat_Artist_TowelsWaschen;Mat_Besucher_Earplugs_mod;Mat_Besucher_Earplugs;AbfRec_Venue_BetriebsabfaelleKehrichtInKVA;AbfRec_Venue_AllgemeineRecyclingAbfaelle
127;4a_Hasta_int;PSS;2791.00;Hallenstadion, Zürich;Harlem Globetrotters;20.10.2022;5800.00;3084.46;;;;;;;1000.00;;;;0.00;2651.00;;;112814.71;;;94673.79;20.00;10.00;0.20;40.00;0.00;;0.00;0.00;;;;;67.00;10.00;0.80;536.00;576.00;20.00;0.80;320.00;200.00;1.00;0.00;;;;10.00;0.20;134.00;454.00;;300.00;2.00;;600.00;;;;;;;;;;;;;;;3.00;600.00;1800.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;667.05;87.00;;58.61;36.00;;10.33;0.00;;963.73;20.00;;228.30;0.00;;429.26;0.00;;645.56;14.00;;728.45;6.00;;64.19;20.00;;;;;;;;;;67.00;100.00;1326.00;;;
128;1_Klein_nat;;;Z7, Pratteln;Hecht;21.10.2022;;;;;;;;;;;;;0.00;;;;;;;;;;;;0.00;;0.00;0.00;;;;;;10.00;0.80;;0.00;20.00;;;;1.00;0.00;;;;10.00;0.20;;0.00;;300.00;;;;;;;;;;;;;;;;;;;600.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;;;;;;;;0.00;;#WERT!;;;
129;2_Klein_int;PSS;1953.00;THE HALL, Zürich;Chris de Burgh;22.10.2022;2000.00;;;;;;;;;;;;0.00;1855.00;;;73874.29;;;40085.40;16.00;10.00;0.20;32.00;0.00;;0.00;0.00;;;;;19.00;10.00;0.80;152.00;184.00;20.00;0.80;256.00;200.00;1.00;0.00;;;;10.00;0.20;38.00;294.00;;300.00;1.00;;300.00;;;;;;;;;;;;;;;1.00;600.00;600.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;;192.00;;;100.00;;;0.00;;;16.00;;;0.00;;;0.00;;;11.20;;;4.80;;;16.00;;;;;;;;;;19.00;35.00;928.00;;;
130;3_Gross_nat;;;Stadthalle, Sursee;Hecht;22.10.2022;;;;;;;;;;;;;0.00;;;;;;;;;;;;0.00;;0.00;0.00;;;;;;10.00;0.80;;0.00;20.00;;;;1.00;0.00;;;;10.00;0.20;;0.00;;300.00;;;;;;;;;;;;;;;;;;;600.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;;;;;;;;0.00;;#WERT!;;;
131;1_Klein_nat;;;Markthalle, Burgdorf;Hecht;28.10.2022;;;;;;;;;;;;;0.00;;;;;;;;;;;;0.00;;0.00;0.00;;;;;;10.00;0.80;;0.00;20.00;;;;1.00;0.00;;;;10.00;0.20;;0.00;;300.00;;;;;;;;;;;;;;;;;;;600.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;;;;;;;;0.00;;#WERT!;;;
132;4_Gross_int;PSS;4744.00;THE HALL, Zürich;Placebo;29.10.2022;2000.00;;;;;;;;;;;;0.00;4507.00;;;172046.82;;;119642.93;51.00;10.00;0.20;102.00;12.00;;0.00;0.00;;;;;;10.00;0.80;;102.00;20.00;0.80;816.00;200.00;1.00;2400.00;;;;10.00;0.20;;3216.00;;300.00;3.00;;900.00;;;;;;;;;;;;;;;4.00;600.00;2400.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;;282.00;;;90.00;;;0.00;;;51.00;;;0.00;;;0.00;;;44.10;;;18.90;;;63.00;;;;;;;;;;0.00;150.00;2254.00;;;
133;4_Gross_int;PSS;2244.00;Halle 622, Zürich;Rise Against;03.11.2022;2351.00;;;;;;;;;;;;0.00;2132.00;;;81381.34;;;56593.33;19.50;10.00;0.20;39.00;2.00;;0.00;0.00;;;;;6.00;10.00;0.80;48.00;87.00;20.00;0.80;312.00;200.00;1.00;400.00;;;;10.00;0.20;12.00;724.00;;300.00;;;;;;;;;;;;;;;;;;1.00;600.00;600.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;;24.00;;;15.00;;;0.00;;;19.50;;;0.00;;;0.00;;;15.05;;;6.45;;;21.50;;;;;;;;;;6.00;94.00;1066.00;;;
134;3a_Hasta_nat;PSS;13616.00;Hallenstadion, Zürich;Hecht;04.11.2022;5800.00;12526.44;;;;;;;7910.00;;;;0.00;12935.00;;;442291.71;;;255484.37;;10.00;0.20;;;;0.00;0.00;;;;;;10.00;0.80;;0.00;20.00;0.80;;200.00;1.00;;;;;10.00;0.20;;0.00;;300.00;;;;;;;;;;;;;;;;;;;600.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;3254.22;;;285.94;;;50.38;0.00;;4701.60;0.00;;1113.79;0.00;;2094.14;0.00;;3149.38;0.00;;3553.78;0.00;;313.17;0.00;;;;;;;;;;0.00;;6468.00;;;
135;2_Klein_int;;1803.00;X-TRA, Zürich;James Bay;07.11.2022;890.00;;;;;;;;;;;;0.00;1713.00;;;68200.38;;;37006.64;15.00;;0.30;0.00;0.00;;0.00;0.00;8.00;;;0.00;;10.00;0.80;;0.00;20.00;0.70;210.00;;1.00;0.00;;;0.00;10.00;0.20;;210.00;18.00;300.00;1.00;;300.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;0.00;1.00;0.00;0.00;600.00;0.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;;;5.00;;;;;0.00;;;15.00;;;0.00;;;0.00;;;10.50;9.00;0.00;4.50;9.00;0.00;15.00;9.00;;;;;;;;;0.00;20.00;857.00;800.00;;
136;2_Klein_int;;650.00;Dynamo, Zürich;Only The Poets;08.11.2022;442.00;;;;;;;;;;;;0.00;618.00;;;24586.94;;;13341.27;;;1.00;;0.00;;0.00;0.00;4.00;;0.10;0.00;;10.00;0.80;;0.00;20.00;0.00;;;1.00;0.00;;0.00;0.00;10.00;0.20;;0.00;6.00;300.00;1.00;0.00;300.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;0.00;;;0.00;;;0.00;;;0.00;;0.00;0.00;6.00;0.00;0.00;6.00;0.00;0.00;5.00;;;;;;;;;0.00;15.00;309.00;300.00;;
137;2_Klein_int;;490.00;Dynamo, Zürich;Steve 'n' Seagulls;11.11.2022;442.00;;;;;;;;;;;;0.00;466.00;;;18534.77;;;10057.27;;;1.00;;0.00;;0.00;0.00;4.00;;0.10;0.00;;10.00;0.80;;0.00;20.00;0.00;;;1.00;0.00;;0.00;0.00;10.00;0.20;;0.00;6.00;300.00;1.00;0.00;300.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;0.00;;;0.00;;;0.00;;;0.00;;0.00;0.00;6.00;0.00;0.00;6.00;0.00;0.00;5.00;;;;;;;;;0.00;15.00;233.00;300.00;;
138;2_Klein_int;;254.00;Exil, Zürich;Kakkmaddafakka;13.11.2022;;;;;;;;;;;;;0.00;241.00;;;9607.82;;;5213.36;5.00;;;0.00;0.00;;0.00;0.00;4.00;;;0.00;;10.00;0.80;;0.00;20.00;;#WERT!;;1.00;0.00;;;0.00;10.00;0.20;;#WERT!;12.00;300.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;0.00;0.00;0.00;0.00;0.00;600.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;0.00;;;5.00;;;0.00;;;0.00;;0.00;3.50;;0.00;1.50;;;5.00;5.00;;;;;;;;;0.00;10.00;121.00;200.00;;
139;2_Klein_int;;118.00;Papiersaal, Zürich;Upsahl;14.11.2022;430.00;;;;;;;;;;;;0.00;112.00;;;4463.47;;;2421.95;;;;;0.00;;0.00;0.00;;;;;;10.00;0.80;;0.00;20.00;;;;1.00;0.00;;;;10.00;0.20;;0.00;;300.00;;;;;;;;;;;;;;;;;;;600.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;;;;;;;;0.00;;56.00;;;
140;2_Klein_int;;427.00;Plaza, Zürich;JP Cooper;19.11.2022;240.00;;;;;;;;;;;;0.00;406.00;;;16151.73;;;8764.19;6.00;;;0.00;0.00;;0.00;0.00;;;;;;10.00;0.80;;0.00;20.00;;#WERT!;;1.00;0.00;;;;10.00;0.20;;#WERT!;10.00;300.00;1.00;;300.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;0.00;;0.00;600.00;0.00;;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;;2.00;3.00;;1.00;2.00;;0.00;1.00;;6.00;3.00;;0.00;1.00;;0.00;0.00;;4.20;5.00;;1.80;5.00;0.00;6.00;5.00;;;;;;;;;0.00;10.00;203.00;200.00;;
141;4_Gross_int;PSS;9335.00;St. Jakobshalle, Basel;The Cure;19.11.2022;;;;;;;;;;;;;0.00;8868.00;;;338544.92;;;235427.23;82.00;10.00;0.20;164.00;11.00;;0.00;0.00;;;;;32.00;10.00;0.80;256.00;420.00;20.00;0.80;1312.00;;1.00;0.00;;;;10.00;0.20;64.00;1376.00;;300.00;5.00;;1500.00;;;;;;;;;;;;;;;9.00;600.00;5400.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;;296.00;;;150.00;;;0.00;;;82.00;;;0.00;;;0.00;;;65.10;;;27.90;;;93.00;;;;;;;;;;32.00;240.00;4434.00;;;
142;2_Klein_int;PSS;1875.00;THE HALL, Zürich;Trixie & Katya;21.11.2022;2000.00;;;;;;;;;;;;0.00;1781.00;;;70923.86;;;38484.44;17.00;10.00;0.20;34.00;7.00;;0.00;0.00;;;;;;10.00;0.80;;34.00;20.00;0.80;272.00;200.00;1.00;1400.00;;;;10.00;0.20;;1672.00;;300.00;3.00;;900.00;;;;;;;;;;;;;;;3.00;600.00;1800.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;;180.00;;;78.00;;;0.00;;;17.00;;;0.00;;;0.00;;;16.80;;;7.20;;;24.00;;;;;;;;;;0.00;100.00;891.00;;;
143;2_Klein_int;;131.00;Mascotte, Zürich;Alexander 23;26.11.2022;260.00;;;;;;;;;;;;0.00;124.00;;;4955.21;;;2688.78;6.00;;;0.00;0.00;;0.00;0.00;4.00;;;0.00;;10.00;0.80;;0.00;20.00;;#WERT!;;1.00;0.00;;;0.00;10.00;0.20;;#WERT!;7.00;300.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;0.00;;0.00;;0.00;;0.00;600.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;2.00;;;4.00;;0.00;1.00;;6.00;3.00;;0.00;0.00;;0.00;0.00;0.00;4.20;4.00;0.00;1.80;3.00;0.00;6.00;4.00;;;;;;;;;0.00;7.00;62.00;200.00;;
144;2_Klein_int;;180.00;Exil, Zürich;Il Civetto;27.11.2022;;;;;;;;;;;;;0.00;171.00;;;6808.69;;;3694.51;5.00;;;0.00;0.00;;0.00;0.00;4.00;;;0.00;;10.00;0.80;;0.00;20.00;;#WERT!;;1.00;0.00;;;0.00;10.00;0.20;;#WERT!;7.00;300.00;0.00;;0.00;0.00;0.00;0.00;4.00;0.00;0.00;1.00;;;;0.00;0.00;0.00;0.00;0.00;600.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;0.00;;;5.00;;;0.00;;;0.00;;0.00;3.50;;0.00;1.50;;;5.00;5.00;;;;;;;;;0.00;10.00;86.00;200.00;;
145;4_Gross_int;PSS;2390.00;Halle 622, Zürich;Bastille;27.11.2022;2351.00;;;;;;;;;;;;0.00;2271.00;;;86676.20;;;60275.42;33.00;10.00;0.20;66.00;2.00;;0.00;0.00;;;;;21.00;10.00;0.80;168.00;234.00;20.00;0.80;528.00;100.00;1.00;200.00;;;;10.00;0.20;42.00;770.00;;300.00;3.00;;900.00;;;;;;;;;;;;;;;3.00;600.00;1800.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;;21.00;;;21.00;;;0.00;;;33.00;;;0.00;;;0.00;;;24.50;;;10.50;;;35.00;;;;;;;;;;21.00;;1136.00;;;
146;2_Klein_int;;688.00;Kaufleuten, Zürich;Bomba Estereo;29.11.2022;550.00;;;;;;;;;;;;0.00;654.00;;;26024.33;;;14121.23;12.00;;;0.00;0.00;;0.00;0.00;;;;;;10.00;0.80;;0.00;20.00;;#WERT!;;1.00;0.00;;;;10.00;0.20;;#WERT!;10.00;300.00;1.00;;300.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;1.00;5.00;1.00;;0.00;;0.00;600.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;5.00;;;8.00;;0.00;1.00;;12.00;8.00;;0.00;1.00;;0.00;1.00;0.00;8.40;5.00;0.00;3.60;5.00;0.00;12.00;8.00;;;;;;;;;0.00;8.00;327.00;300.00;;
147;2_Klein_int;;132.00;Exil, Zürich;Sophie and the Giants ;30.11.2022;;;;;;;;;;;;;0.00;125.00;;;4993.04;;;2709.30;5.00;;;0.00;0.00;;0.00;0.00;4.00;;;0.00;;10.00;0.80;;0.00;20.00;;#WERT!;;1.00;0.00;;;0.00;10.00;0.20;;#WERT!;8.00;300.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;0.00;0.00;0.00;0.00;0.00;600.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;0.00;;;5.00;;;0.00;;;0.00;;0.00;3.50;;0.00;1.50;;;5.00;5.00;;;;;;;;;0.00;10.00;63.00;200.00;;
148;4a_Hasta_int;PSS;4619.00;Hallenstadion, Zürich;Gianna Nannini;01.12.2022;5800.00;3393.89;;;;;;;8920.00;;;;0.00;4388.00;;;186704.11;;;156681.56;33.00;10.00;0.20;66.00;7.00;;0.00;0.00;;;;;44.00;10.00;0.80;352.00;418.00;20.00;0.80;528.00;200.00;1.00;1400.00;;;;10.00;0.20;88.00;2016.00;;300.00;0.00;;0.00;;;;;;;9.00;;;;;;;;2.00;600.00;1200.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;1103.94;190.00;;97.00;62.00;;17.09;0.00;;1594.94;33.00;;377.83;0.00;;710.40;0.00;;1068.37;28.00;;1205.56;12.00;;106.24;40.00;;;;;;;;;;44.00;;2194.00;;;
149;1_Klein_nat;;1011.00;Volkshaus, Basel;Lo & Leduc;03.12.2022;605.00;;;;;;;;;;;;0.00;960.00;;;27585.51;;;11456.11;;;;;0.00;;0.00;0.00;;;;;;10.00;0.80;;0.00;20.00;;;;1.00;0.00;;;;10.00;0.20;;0.00;;300.00;;;;;;;;;;;;;;;;;;;600.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;;;;;;;;0.00;;480.00;;;
150;2_Klein_int;;200.00;Werk21, Zürich;Liedfett;03.12.2022;250.00;;;;;;;;;;;;0.00;190.00;;;7565.21;;;4105.01;;;;;0.00;;0.00;0.00;;;;;;10.00;0.80;;0.00;20.00;;;;1.00;0.00;;;;10.00;0.20;;0.00;;300.00;;;;;;;;;;;;;;;;;;;600.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;;;;;;;;0.00;;95.00;;;
151;2_Klein_int;PSS;867.00;KKL, Luzern;Konstantin Wecker;05.12.2022;2100.00;;;;;;;;;;;;0.00;824.00;;;32795.19;;;17795.21;11.00;;;0.00;0.00;;0.00;0.00;;;;;1.00;10.00;0.80;8.00;8.00;20.00;;#WERT!;;1.00;0.00;;;;10.00;0.20;2.00;#WERT!;;300.00;0.00;;0.00;;;;;;;;;;;;;;;1.00;600.00;600.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;;27.00;;;27.00;;;0.00;;;11.00;;;0.00;;;0.00;;;7.70;;;3.30;;;11.00;;;;;;;;;;1.00;14.00;412.00;;;
152;2_Klein_int;;300.00;Exil, Zürich;LOTTE;08.12.2022;;;;;;;;;;;;;0.00;285.00;;;11347.82;;;6157.51;5.00;;;0.00;0.00;;0.00;0.00;4.00;;;0.00;;10.00;0.80;;0.00;20.00;;#WERT!;;1.00;0.00;;;0.00;10.00;0.20;;#WERT!;6.00;300.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;0.00;0.00;0.00;0.00;0.00;600.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;0.00;;;5.00;;;0.00;;;0.00;;0.00;3.50;;0.00;1.50;;;5.00;5.00;;;;;;;;;0.00;10.00;143.00;200.00;;
153;4a_Hasta_int;PSS;2298.00;Hallenstadion, Zürich;Ennio Morricone ;08.12.2022;5800.00;3695.27;;;;;;;12330.00;;;;0.00;2183.00;;;92887.21;;;77950.69;38.00;10.00;0.20;76.00;9.00;;0.00;0.00;;;;;41.00;10.00;0.80;328.00;404.00;20.00;0.80;608.00;200.00;1.00;1800.00;;;;10.00;0.20;82.00;2490.00;;300.00;3.00;;900.00;;;;;;;;;;;;;;;3.00;600.00;1800.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;549.22;173.00;;48.26;72.00;;8.50;0.00;;793.50;38.00;;187.98;0.00;;353.43;0.00;;531.53;32.90;;599.78;14.10;;52.85;47.00;;;;;;;;;;41.00;;1092.00;;;
154;2_Klein_int;;873.00;X-TRA, Zürich;Viagra Boys ;14.12.2022;890.00;;;;;;;;;;;;0.00;829.00;;;33022.15;;;17918.36;15.00;;0.30;0.00;0.00;;0.00;0.00;8.00;;;0.00;;10.00;0.80;;0.00;20.00;0.70;210.00;;1.00;0.00;;;0.00;10.00;0.20;;210.00;18.00;300.00;1.00;;300.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;0.00;1.00;0.00;0.00;600.00;0.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;;;5.00;;;;;0.00;;;15.00;;;0.00;;;0.00;;;10.50;9.00;0.00;4.50;9.00;0.00;15.00;9.00;;;;;;;;;0.00;20.00;415.00;800.00;;
155;4_Gross_int;PSS;2132.00;THE HALL, Zürich;The Dire Straits Experience;14.12.2022;2000.00;;;;;;;;;;;;0.00;2025.00;;;77319.52;;;53768.70;8.00;10.00;0.20;16.00;0.00;;0.00;0.00;;;;;25.00;10.00;0.80;200.00;216.00;20.00;0.80;128.00;0.00;1.00;0.00;;;;10.00;0.20;50.00;178.00;;300.00;;;;;;;;;;;;;;;;;;1.00;600.00;600.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;;10.00;;;10.00;;;0.00;;;8.00;;;0.00;;;0.00;;;5.60;;;2.40;;;8.00;;;;;;;;;;25.00;;1013.00;;;
156;4_Gross_int;PSS;5527.00;THE HALL, Zürich;Marteria;15.12.2022;2000.00;;;;;;;;;;;;0.00;5251.00;;;200443.25;;;139390.07;44.00;10.00;0.20;88.00;1.00;;0.00;0.00;;;;;50.00;10.00;0.80;400.00;488.00;20.00;0.80;704.00;100.00;1.00;100.00;;;;10.00;0.20;100.00;904.00;;300.00;2.00;;600.00;;;;;;;;;;;;;;;5.00;600.00;3000.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;;50.00;;;25.00;;;0.00;;;44.00;;;0.00;;;0.00;;;31.50;;;13.50;;;45.00;;;;;;;;;;50.00;;2626.00;;;
157;2_Klein_int;PSS;1163.00;Volkshaus, Zürich;LITFIBA ;15.12.2022;462.00;;;;;;;;;;;;0.00;1105.00;;;43991.71;;;23870.62;5.00;10.00;0.80;40.00;0.00;;0.00;0.00;;;;;20.00;10.00;0.80;160.00;200.00;20.00;0.20;20.00;0.00;1.00;0.00;;;;10.00;0.20;40.00;60.00;;300.00;0.00;;0.00;;;;;;;2.00;;;;;;;;1.00;600.00;600.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;;45.00;;;27.00;;;0.00;;;5.00;;;0.00;;;0.00;;;3.50;;;1.50;;;5.00;;;;;;;;;;20.00;;553.00;;;
158;4a_Hasta_int;PSS;8897.00;Hallenstadion, Zürich;Nightwish;16.12.2022;5800.00;4896.37;;;;;;;15790.00;;;;0.00;8452.00;;;359624.69;;;301796.02;59.00;10.00;0.20;118.00;12.00;;0.00;0.00;;;;;91.00;10.00;0.80;728.00;846.00;20.00;0.80;944.00;200.00;1.00;2400.00;;;;10.00;0.20;182.00;3526.00;;300.00;5.00;;1500.00;;;;;;;;;;;;;;;6.00;600.00;3600.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;2126.38;219.00;;186.84;72.00;;32.92;0.00;;3072.13;59.00;;727.77;0.00;;1368.36;0.00;;2057.88;49.70;;2322.12;21.30;;204.63;71.00;;;;;;;;;;91.00;;4226.00;;;
